A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,35,1423784479877,"[""livingReal"", 497, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,36,1423784481183,"[""livingReal"", 601, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,37,1423784482474,"[""livingReal"", 586, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,38,1423784483785,"[""livingReal"", 601, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,39,1423784485151,"[""livingReal"", 465, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,40,1423784486531,"[""livingReal"", 611, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,41,1423784487766,"[""livingReal"", 531, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,42,1423784489126,"[""livingReal"", 655, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,43,1423784490438,"[""livingReal"", 534, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,44,1423784491677,"[""livingReal"", 513, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,45,1423784492941,"[""livingReal"", 557, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,46,1423784494333,"[""livingReal"", 687, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,47,1423784495649,"[""livingReal"", 480, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,48,1423784496948,"[""livingReal"", 540, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,49,1423784498189,"[""livingReal"", 535, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,50,1423784499595,"[""livingReal"", 699, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,51,1423784501106,"[""livingReal"", 724, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,52,1423784502320,"[""livingReal"", 510, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,53,1423784503653,"[""livingReal"", 628, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,54,1423784504897,"[""livingReal"", 538, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,55,1423784506467,"[""livingReal"", 508, ""f"", 0]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,56,1423784514821,"[""Great, you're done! Now, let's switch gears...\n\nFor now, you'll decide if things are\nsmaller or bigger than a soccer ball\n\nIf the word describes something...\n\nSmall, press  \n\nBig, press "", 8326, ""j"", ""FORWARD""]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,57,1423784520395,"[""\n\n\nIf you see a &#10021;, which key do you press for something\nsmaller than a soccer ball?"", 5552, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,58,1423784530017,"[""Let's practice!\n\nFor this part, SMALL things are: \nsnowflake, pebble, marble, knob, sparrow, \nmushroom, lizard, and goldfish. \n\nBIG things are: \nbicycle, coat, table, cloud, lion, shark, alligator, and oak. \n\nRemember to respond quickly and accurately!"", 8291, ""j"", ""FORWARD""]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,59,1423784533732,"[""sizePrac"", 883, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,60,1423784534972,"[""sizePrac"", 531, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,61,1423784536822,"[""sizePrac"", 790, ""j"", 0]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,62,1423784538862,"[""sizePrac"", 980, ""f"", 0]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,63,1423784540309,"[""sizePrac"", 729, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,64,1423784542287,"[""sizePrac"", 1272, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,65,1423784543902,"[""sizePrac"", 726, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,66,1423784545591,"[""sizePrac"", 981, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,67,1423784547127,"[""sizePrac"", 748, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,68,1423784548730,"[""sizePrac"", 724, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,69,1423784550120,"[""sizePrac"", 591, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,70,1423784551652,"[""sizePrac"", 749, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,71,1423784555229,"[""Great! We're done with this practice round\n\nNow you're going to categorize 34 more words\nThese will be 'real', not practice words\n\nRemember to respond as quickly as you can \nwithout making mistakes"", 2001, ""j"", ""FORWARD""]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,72,1423784558675,"[""sizeReal"", 708, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,73,1423784560185,"[""sizeReal"", 652, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,74,1423784561549,"[""sizeReal"", 652, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,75,1423784563027,"[""sizeReal"", 595, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,76,1423784564460,"[""sizeReal"", 594, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,77,1423784566308,"[""sizeReal"", 724, ""f"", 0]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,78,1423784567800,"[""sizeReal"", 786, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,79,1423784569626,"[""sizeReal"", 688, ""j"", 0]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,80,1423784571031,"[""sizeReal"", 625, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,81,1423784572900,"[""sizeReal"", 1164, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,82,1423784574419,"[""sizeReal"", 745, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,83,1423784575867,"[""sizeReal"", 681, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,84,1423784577233,"[""sizeReal"", 641, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,85,1423784578890,"[""sizeReal"", 821, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,86,1423784580624,"[""sizeReal"", 831, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,87,1423784581942,"[""sizeReal"", 611, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,88,1423784583485,"[""sizeReal"", 837, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,89,1423784585526,"[""sizeReal"", 770, ""f"", 0]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,90,1423784586960,"[""sizeReal"", 600, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,91,1423784588422,"[""sizeReal"", 620, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,92,1423784589966,"[""sizeReal"", 798, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,93,1423784591615,"[""sizeReal"", 589, ""j"", 0]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,94,1423784593195,"[""sizeReal"", 876, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,95,1423784594855,"[""sizeReal"", 824, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,96,1423784596416,"[""sizeReal"", 731, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,97,1423784597754,"[""sizeReal"", 633, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,98,1423784599138,"[""sizeReal"", 678, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,99,1423784600459,"[""sizeReal"", 476, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,100,1423784601846,"[""sizeReal"", 611, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,101,1423784603146,"[""sizeReal"", 596, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,102,1423784604486,"[""sizeReal"", 635, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,103,1423784605984,"[""sizeReal"", 783, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,104,1423784607379,"[""sizeReal"", 662, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,105,1423784608822,"[""sizeReal"", 737, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,106,1423784615887,"[""Now we're going to make it a bit more difficult\n\nIn this last part, you'll have to switch between both judgments\n\nRespond according to the symbol above the word. \nIt may be different for every word.\n\nRemember to respond quickly without making mistakes"", 7035, ""j"", ""FORWARD""]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,107,1423784619716,"[""mixedPrac"", 1124, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,108,1423784620997,"[""mixedPrac"", 500, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,109,1423784622459,"[""mixedPrac"", 597, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,110,1423784623732,"[""mixedPrac"", 492, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,111,1423784625332,"[""mixedPrac"", 733, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,112,1423784626585,"[""mixedPrac"", 549, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,113,1423784628438,"[""mixedPrac"", 787, ""f"", 0]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,114,1423784629806,"[""mixedPrac"", 659, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,115,1423784631073,"[""mixedPrac"", 563, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,116,1423784632326,"[""mixedPrac"", 534, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,117,1423784633695,"[""mixedPrac"", 664, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,118,1423784634974,"[""mixedPrac"", 574, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,119,1423784636732,"[""mixedPrac"", 926, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,120,1423784638055,"[""mixedPrac"", 620, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,121,1423784639419,"[""mixedPrac"", 654, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,122,1423784641626,"[""mixedPrac"", 1502, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,123,1423784643658,"[""mixedPrac"", 1096, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,124,1423784645210,"[""mixedPrac"", 773, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,125,1423784646887,"[""mixedPrac"", 972, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,126,1423784648533,"[""mixedPrac"", 778, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,127,1423784649869,"[""mixedPrac"", 538, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,128,1423784651174,"[""mixedPrac"", 597, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,129,1423784652821,"[""mixedPrac"", 588, ""f"", 0]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,130,1423784654636,"[""mixedPrac"", 1020, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,131,1423784659272,"[""Great, you're done with the practice!\n\nNow you're going to categorize 68 more words\nThese will be 'real', not practice words\n\nRemember to respond quickly without making mistakes\n\nAre you ready?"", 3516, ""j"", ""FORWARD""]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,132,1423784662737,"[""mixedReal1"", 744, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,133,1423784664367,"[""mixedReal1"", 846, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,134,1423784665670,"[""mixedReal1"", 597, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,135,1423784666908,"[""mixedReal1"", 521, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,136,1423784668319,"[""mixedReal1"", 689, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,137,1423784670275,"[""mixedReal1"", 1169, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,138,1423784671526,"[""mixedReal1"", 544, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,139,1423784673031,"[""mixedReal1"", 800, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,140,1423784674467,"[""mixedReal1"", 628, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,141,1423784675861,"[""mixedReal1"", 688, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,142,1423784678001,"[""mixedReal1"", 1396, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,143,1423784679302,"[""mixedReal1"", 597, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,144,1423784680854,"[""mixedReal1"", 847, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,145,1423784682259,"[""mixedReal1"", 702, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,146,1423784683700,"[""mixedReal1"", 738, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,147,1423784685300,"[""mixedReal1"", 776, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,148,1423784686578,"[""mixedReal1"", 523, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,149,1423784688100,"[""mixedReal1"", 793, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,150,1423784689508,"[""mixedReal1"", 518, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,151,1423784691107,"[""mixedReal1"", 541, ""j"", 0]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,152,1423784692581,"[""mixedReal1"", 769, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,153,1423784693877,"[""mixedReal1"", 591, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,154,1423784695326,"[""mixedReal1"", 575, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,155,1423784696670,"[""mixedReal1"", 634, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,156,1423784697916,"[""mixedReal1"", 541, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,157,1423784699409,"[""mixedReal1"", 789, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,158,1423784700955,"[""mixedReal1"", 748, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,159,1423784703223,"[""mixedReal1"", 1168, ""j"", 0]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,160,1423784704654,"[""mixedReal1"", 708, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,161,1423784706223,"[""mixedReal1"", 736, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,162,1423784707743,"[""mixedReal1"", 704, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,163,1423784709157,"[""mixedReal1"", 658, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,164,1423784710489,"[""mixedReal1"", 546, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,165,1423784711927,"[""mixedReal1"", 636, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,166,1423784713318,"[""mixedReal1"", 600, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,167,1423784714663,"[""mixedReal1"", 628, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,168,1423784716082,"[""mixedReal1"", 706, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,169,1423784717700,"[""mixedReal1"", 799, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,170,1423784718982,"[""mixedReal1"", 577, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,171,1423784720236,"[""mixedReal1"", 492, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,172,1423784721687,"[""mixedReal1"", 746, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,173,1423784723178,"[""mixedReal1"", 700, ""f"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,174,1423784724459,"[""mixedReal1"", 575, ""j"", 1]"
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,175,1423784726032,"[""mixedReal1"", 868, ""f"", 1]"
